date,cpi_total_yoy_L0,cpi_goods_cat_goods_ind_L0,cpi_goods_cat_services_ind_L0,cpi_housing_energy_ind_L0,cpi_food_nonalcoholic_beverages_ind_L0,cpi_transport_ind_L0,cpi_health_ind_L0,cpi_clothing_footwear_ind_L0,cpi_alcoholic_beverages_tobacco_ind_L0,cpi_household_furniture_furnishings_routine_maintenance_ind_L0,cpi_restaurants_hotels_ind_L0,cpi_recreation_culture_ind_L0,cpi_communications_ind_L0,cpi_education_ind_L0,mon_stat_mon_agg_m0_total_chf_L0,ppi_total_base_month_december_2020_ind_L0,ipi_total_base_month_december_2020_ind_L0,oilpricex_L0,cpi_total_yoy_L1,cpi_goods_cat_goods_ind_L1,cpi_goods_cat_services_ind_L1,cpi_housing_energy_ind_L1,cpi_food_nonalcoholic_beverages_ind_L1,cpi_transport_ind_L1,cpi_health_ind_L1,cpi_clothing_footwear_ind_L1,cpi_alcoholic_beverages_tobacco_ind_L1,cpi_household_furniture_furnishings_routine_maintenance_ind_L1,cpi_restaurants_hotels_ind_L1,cpi_recreation_culture_ind_L1,cpi_communications_ind_L1,cpi_education_ind_L1,mon_stat_mon_agg_m0_total_chf_L1,ppi_total_base_month_december_2020_ind_L1,ipi_total_base_month_december_2020_ind_L1,oilpricex_L1,cpi_total_yoy_L2,cpi_total_yoy_L3,cpi_total_yoy_L4,cpi_total_yoy_L5,cpi_total_yoy_L6,cpi_total_yoy_L7,cpi_total_yoy_L8,cpi_total_yoy_L9,cpi_total_yoy_L10,cpi_total_yoy_L11,cpi_total_yoy_D1,cpi_goods_cat_goods_ind_D1,cpi_goods_cat_services_ind_D1,cpi_housing_energy_ind_D1,cpi_food_nonalcoholic_beverages_ind_D1,cpi_transport_ind_D1,cpi_health_ind_D1,cpi_clothing_footwear_ind_D1,cpi_alcoholic_beverages_tobacco_ind_D1,cpi_household_furniture_furnishings_routine_maintenance_ind_D1,cpi_restaurants_hotels_ind_D1,cpi_recreation_culture_ind_D1,cpi_communications_ind_D1,cpi_education_ind_D1,mon_stat_mon_agg_m0_total_chf_D1,ppi_total_base_month_december_2020_ind_D1,ipi_total_base_month_december_2020_ind_D1,oilpricex_D1,cpi_total_yoy_D2,cpi_total_yoy_D3,cpi_total_yoy_D4,cpi_total_yoy_D5,cpi_total_yoy_D6,cpi_total_yoy_D7,cpi_total_yoy_D8,cpi_total_yoy_D9,cpi_total_yoy_D10,cpi_total_yoy_D11,target_h1,target_h2,target_h3,target_h6,target_h12
2001-06-30,1.5804009271628283,106.5673,87.2064,80.262,97.9824,100.44,103.477,100.1913,76.0042,108.7046,83.5472,114.3992,142.7611,77.2724,35798000000,101.592562626957,120.690910425755,27.6,1.7656699441179755,106.1503,87.1786,80.1863,96.453,100.5176,103.477,100.1913,76.1173,108.7878,83.5472,114.3708,143.2659,77.2724,35448000000,101.681387990202,120.854364100964,28.64,1.1665677138456454,0.975860242603277,0.7797761829277938,1.295473350601983,1.4933702493997505,1.9125152331664896,1.3321928166966313,1.4399424109766024,1.1247378236676209,1.888825214899725,-0.1852690169551472,0.4170000000000016,0.02779999999999916,0.07569999999999766,1.5293999999999954,-0.07760000000000389,0,0,-0.11310000000000286,-0.08320000000000505,0,0.028399999999990655,-0.5047999999999888,0,350000000,-0.08882536324499313,-0.16345367520899856,-1.0399999999999991,0.5991022302723301,0.19070747124236842,0.19608405967548315,-0.5156971676741893,-0.1978968987977674,-0.41914498376673914,0.5803224164698584,-0.1077495942799711,0.3152045873089815,-0.7640873912321042,1.3515757491999958,1.0507897840419167,0.6750170998632177,0.32522473753979764,0.3259175137390935
2001-07-31,1.3515757491999958,106.0009,87.3322,80.265,97.6807,99.0257,103.5266,100.1913,76.0042,108.7046,83.6387,114.3992,142.7611,77.2724,35692000000,101.315833552436,120.559882370456,26.45,1.5804009271628283,106.5673,87.2064,80.262,97.9824,100.44,103.477,100.1913,76.0042,108.7046,83.5472,114.3992,142.7611,77.2724,35798000000,101.592562626957,120.690910425755,27.6,1.7656699441179755,1.1665677138456454,0.975860242603277,0.7797761829277938,1.295473350601983,1.4933702493997505,1.9125152331664896,1.3321928166966313,1.4399424109766024,1.1247378236676209,-0.22882517796283253,-0.5664000000000016,0.12579999999999814,0.0030000000000001137,-0.30169999999999675,-1.4142999999999972,0.04959999999999809,0,0,0,0.09149999999999636,0,0,0,-106000000,-0.2767290745210005,-0.13102805529901218,-1.1500000000000021,-0.1852690169551472,0.5991022302723301,0.19070747124236842,0.19608405967548315,-0.5156971676741893,-0.1978968987977674,-0.41914498376673914,0.5803224164698584,-0.1077495942799711,0.3152045873089815,1.0507897840419167,0.6750170998632177,0.6302712059888194,0.5214581633795623,-0.05158316993377765
2001-08-31,1.0507897840419167,104.5311,87.4083,80.3863,97.1573,98.561,103.5266,89.8738,76.0042,108.7046,83.6387,114.3992,142.7611,77.2724,36082000000,101.420698238415,119.529604183109,27.47,1.3515757491999958,106.0009,87.3322,80.265,97.6807,99.0257,103.5266,100.1913,76.0042,108.7046,83.6387,114.3992,142.7611,77.2724,35692000000,101.315833552436,120.559882370456,26.45,1.5804009271628283,1.7656699441179755,1.1665677138456454,0.975860242603277,0.7797761829277938,1.295473350601983,1.4933702493997505,1.9125152331664896,1.3321928166966313,1.4399424109766024,-0.3007859651580791,-1.4698000000000064,0.07609999999999673,0.12130000000000507,-0.5233999999999952,-0.46469999999999345,0,-10.317499999999995,0,0,0,0,0,0,390000000,0.10486468597899545,-1.030278187346994,1.0199999999999996,-0.22882517796283253,-0.1852690169551472,0.5991022302723301,0.19070747124236842,0.19608405967548315,-0.5156971676741893,-0.1978968987977674,-0.41914498376673914,0.5803224164698584,-0.1077495942799711,0.6750170998632177,0.6302712059888194,0.2869668087480681,0.654467173596629,0.47257803755751393
2001-09-30,0.6750170998632177,104.752,87.464,80.4249,97.4076,99.1597,103.5266,89.8738,76.2958,108.6473,83.6387,114.6324,142.5987,77.8624,36591000000,101.135238899621,119.33708981081,25.88,1.0507897840419167,104.5311,87.4083,80.3863,97.1573,98.561,103.5266,89.8738,76.0042,108.7046,83.6387,114.3992,142.7611,77.2724,36082000000,101.420698238415,119.529604183109,27.47,1.3515757491999958,1.5804009271628283,1.7656699441179755,1.1665677138456454,0.975860242603277,0.7797761829277938,1.295473350601983,1.4933702493997505,1.9125152331664896,1.3321928166966313,-0.375772684178699,0.22090000000000032,0.05570000000000164,0.0385999999999882,0.25029999999999575,0.5986999999999938,0,0,0.2916000000000025,-0.05729999999999791,0,0.23320000000001073,-0.162399999999991,0.5899999999999892,509000000,-0.28545933879399854,-0.19251437229900148,-1.5899999999999999,-0.3007859651580791,-0.22882517796283253,-0.1852690169551472,0.5991022302723301,0.19070747124236842,0.19608405967548315,-0.5156971676741893,-0.1978968987977674,-0.41914498376673914,0.5803224164698584,0.6302712059888194,0.2869668087480681,0.32522473753979764,0.509494247800335,0.4968173962522026
2001-10-31,0.6302712059888194,104.4128,87.446,80.2668,97.9469,97.8348,103.2869,89.8738,76.2958,108.6473,83.5834,114.6324,142.5987,77.8624,36031000000,100.897592984928,117.829502419685,22.21,0.6750170998632177,104.752,87.464,80.4249,97.4076,99.1597,103.5266,89.8738,76.2958,108.6473,83.6387,114.6324,142.5987,77.8624,36591000000,101.135238899621,119.33708981081,25.88,1.0507897840419167,1.3515757491999958,1.5804009271628283,1.7656699441179755,1.1665677138456454,0.975860242603277,0.7797761829277938,1.295473350601983,1.4933702493997505,1.9125152331664896,-0.04474589387439831,-0.33919999999999106,-0.018000000000000682,-0.15809999999999036,0.5392999999999972,-1.3248999999999995,-0.23969999999999914,0,0,0,-0.05530000000000257,0,0,0,-560000000,-0.23764591469300456,-1.507587391125,-3.669999999999998,-0.375772684178699,-0.3007859651580791,-0.22882517796283253,-0.1852690169551472,0.5991022302723301,0.19070747124236842,0.19608405967548315,-0.5156971676741893,-0.1978968987977674,-0.41914498376673914,0.2869668087480681,0.32522473753979764,0.5214581633795623,1.0971930145378117,1.2372311199190245
2001-11-30,0.2869668087480681,104.5682,87.5532,80.0826,96.9631,96.9339,103.2869,97.8219,76.2958,108.6473,83.5834,114.6324,142.5987,77.8624,37141000000,101.034231772274,116.371573132009,19.67,0.6302712059888194,104.4128,87.446,80.2668,97.9469,97.8348,103.2869,89.8738,76.2958,108.6473,83.5834,114.6324,142.5987,77.8624,36031000000,100.897592984928,117.829502419685,22.21,0.6750170998632177,1.0507897840419167,1.3515757491999958,1.5804009271628283,1.7656699441179755,1.1665677138456454,0.975860242603277,0.7797761829277938,1.295473350601983,1.4933702493997505,-0.34330439724075124,0.1554000000000002,0.10720000000000596,-0.18420000000000414,-0.9838000000000022,-0.9009000000000071,0,7.948099999999997,0,0,0,0,0,0,1110000000,0.13663878734600132,-1.457929287675995,-2.539999999999999,-0.04474589387439831,-0.375772684178699,-0.3007859651580791,-0.22882517796283253,-0.1852690169551472,0.5991022302723301,0.19070747124236842,0.19608405967548315,-0.5156971676741893,-0.1978968987977674,0.32522473753979764,0.5214581633795623,0.654467173596629,0.6479945267303,0.9154537771227876
2001-12-31,0.32522473753979764,104.4242,87.5879,79.7732,97.7163,96.5589,103.2869,97.8219,76.6703,108.6742,83.5834,114.6748,142.3707,78.0113,40297000000,100.944492776721,115.914453465157,19.33,0.2869668087480681,104.5682,87.5532,80.0826,96.9631,96.9339,103.2869,97.8219,76.2958,108.6473,83.5834,114.6324,142.5987,77.8624,37141000000,101.034231772274,116.371573132009,19.67,0.6302712059888194,0.6750170998632177,1.0507897840419167,1.3515757491999958,1.5804009271628283,1.7656699441179755,1.1665677138456454,0.975860242603277,0.7797761829277938,1.295473350601983,0.03825792879172951,-0.14400000000000546,0.03470000000000084,-0.30939999999999657,0.7532000000000068,-0.375,0,0,0.3744999999999976,0.026899999999997704,0,0.04240000000000066,-0.22800000000000864,0.1489000000000118,3156000000,-0.0897389955529917,-0.4571196668520088,-0.3400000000000034,-0.34330439724075124,-0.04474589387439831,-0.375772684178699,-0.3007859651580791,-0.22882517796283253,-0.1852690169551472,0.5991022302723301,0.19070747124236842,0.19608405967548315,-0.5156971676741893,0.5214581633795623,0.654467173596629,0.509494247800335,0.3259175137390935,0.8908314568551567
2002-01-31,0.5214581633795623,103.8795,88.1163,79.8995,99.3508,96.4735,103.6386,88.2039,76.6703,108.6742,85.7391,114.6748,142.3707,78.0113,39546000000,100.53934760562301,115.839711391589,19.67,0.32522473753979764,104.4242,87.5879,79.7732,97.7163,96.5589,103.2869,97.8219,76.6703,108.6742,83.5834,114.6748,142.3707,78.0113,40297000000,100.944492776721,115.914453465157,19.33,0.2869668087480681,0.6302712059888194,0.6750170998632177,1.0507897840419167,1.3515757491999958,1.5804009271628283,1.7656699441179755,1.1665677138456454,0.975860242603277,0.7797761829277938,0.19623342583976466,-0.544700000000006,0.5283999999999907,0.12630000000000052,1.6345000000000027,-0.085399999999992815,0.3516999999999939,-9.617999999999995,0,0,2.155699999999996,0,0,0,-751000000,-0.40514517109799897,-0.07474207356798956,0.3400000000000034,0.03825792879172951,-0.34330439724075124,-0.04474589387439831,-0.375772684178699,-0.3007859651580791,-0.22882517796283253,-0.1852690169551472,0.5991022302723301,0.19070747124236842,0.19608405967548315,0.654467173596629,0.509494247800335,1.0971930145378117,-0.05158316993377765,0.8466601955136932
2002-02-28,0.654467173596629,103.6705,88.2417,79.7979,99.2203,96.4697,103.6386,88.2039,76.6703,108.6742,85.7391,114.6748,142.3707,78.0113,38505000000,100.618427557587,115.792296570022,20.74,0.5214581633795623,103.8795,88.1163,79.8995,99.3508,96.4735,103.6386,88.2039,76.6703,108.6742,85.7391,114.6748,142.3707,78.0113,39546000000,100.53934760562301,115.839711391589,19.67,0.32522473753979764,0.2869668087480681,0.6302712059888194,0.6750170998632177,1.0507897840419167,1.3515757491999958,1.5804009271628283,1.7656699441179755,1.1665677138456454,0.975860242603277,0.13300901021706668,-0.20899999999998897,0.12539999999999907,-0.1016000000000048,-0.13050000000001205,-0.0037999999999982492,0,0,0,0,0,0,0,0,-1041000000,0.07907995196399042,-0.04741482156700272,1.0699999999999967,0.19623342583976466,0.03825792879172951,-0.34330439724075124,-0.04474589387439831,-0.375772684178699,-0.3007859651580791,-0.22882517796283253,-0.1852690169551472,0.5991022302723301,0.19070747124236842,0.509494247800335,1.0971930145378117,0.6479945267303,0.47257803755751393,0.949060911336108
2002-03-31,0.509494247800335,103.6967,88.25,79.8179,99.2133,96.4916,103.6386,88.2039,77.3321,108.7227,85.7391,114.5608,142.2603,78.1865,38855000000,100.734255831258,116.229022765232,24.42,0.654467173596629,103.6705,88.2417,79.7979,99.2203,96.4697,103.6386,88.2039,76.6703,108.6742,85.7391,114.6748,142.3707,78.0113,38505000000,100.618427557587,115.792296570022,20.74,0.5214581633795623,0.32522473753979764,0.2869668087480681,0.6302712059888194,0.6750170998632177,1.0507897840419167,1.3515757491999958,1.5804009271628283,1.7656699441179755,1.1665677138456454,-0.14497292579629395,0.026200000000002888,0.008300000000005525,0.01999999999999602,-0.006999999999990791,0.02190000000000225,0,0,0.6617999999999995,0.048500000000004206,0,-0.11400000000000432,-0.1103999999999985,0.1751999999999896,350000000,0.11582827367099924,0.43672619520999945,3.6800000000000033,0.13300901021706668,0.19623342583976466,0.03825792879172951,-0.34330439724075124,-0.04474589387439831,-0.375772684178699,-0.3007859651580791,-0.22882517796283253,-0.1852690169551472,0.5991022302723301,1.0971930145378117,0.6479945267303,0.3259175137390935,0.4968173962522026,1.3390356906471057
2002-04-30,1.0971930145378117,105.5987,88.3838,80.1135,99.5516,97.8774,103.8938,99.5334,77.3321,108.7227,85.978,114.5608,142.2603,78.1865,38209000000,100.930991321508,117.212803837236,26.27,0.509494247800335,103.6967,88.25,79.8179,99.2133,96.4916,103.6386,88.2039,77.3321,108.7227,85.7391,114.5608,142.2603,78.1865,38855000000,100.734255831258,116.229022765232,24.42,0.654467173596629,0.5214581633795623,0.32522473753979764,0.2869668087480681,0.6302712059888194,0.6750170998632177,1.0507897840419167,1.3515757491999958,1.5804009271628283,1.7656699441179755,0.5876987667374767,1.9019999999999868,0.1337999999999937,0.2956000000000074,0.3382999999999896,1.385799999999989,0.2552000000000021,11.329499999999996,0,0,0.238900000000001,0,0,0,-646000000,0.19673549025000625,0.9837810720039926,1.8499999999999979,-0.14497292579629395,0.13300901021706668,0.19623342583976466,0.03825792879172951,-0.34330439724075124,-0.04474589387439831,-0.375772684178699,-0.3007859651580791,-0.22882517796283253,-0.1852690169551472,0.6479945267303,0.3259175137390935,-0.05158316993377765,1.2372311199190245,0.6718883754582627
2002-05-31,0.6479945267303,105.5369,88.5704,80.1491,99.1671,98.8748,103.8938,99.5334,77.3321,108.7227,85.978,114.5608,142.6496,78.1865,38212000000,100.948553364756,116.634750883547,27.02,1.0971930145378117,105.5987,88.3838,80.1135,99.5516,97.8774,103.8938,99.5334,77.3321,108.7227,85.978,114.5608,142.2603,78.1865,38209000000,100.930991321508,117.212803837236,26.27,0.509494247800335,0.654467173596629,0.5214581633795623,0.32522473753979764,0.2869668087480681,0.6302712059888194,0.6750170998632177,1.0507897840419167,1.3515757491999958,1.5804009271628283,-0.4491984878075117,-0.06179999999999097,0.18660000000001276,0.035600000000002296,-0.3844999999999885,0.997399999999999,0,0,0,0,0,0,0.38929999999999154,0,3000000,0.01756204324799171,-0.5780529536889958,0.75,0.5876987667374767,-0.14497292579629395,0.13300901021706668,0.19623342583976466,0.03825792879172951,-0.34330439724075124,-0.04474589387439831,-0.375772684178699,-0.3007859651580791,-0.22882517796283253,0.3259175137390935,-0.05158316993377765,0.47257803755751393,0.9154537771227876,0.4141561122697146
2002-06-30,0.3259175137390935,105.2043,88.5752,79.9686,99.1889,98.4748,103.8938,99.5334,77.1947,108.9425,85.978,114.1292,142.3253,78.1874,37944000000,101.022659096377,115.99001127759,25.52,0.6479945267303,105.5369,88.5704,80.1491,99.1671,98.8748,103.8938,99.5334,77.3321,108.7227,85.978,114.5608,142.6496,78.1865,38212000000,100.948553364756,116.634750883547,27.02,1.0971930145378117,0.509494247800335,0.654467173596629,0.5214581633795623,0.32522473753979764,0.2869668087480681,0.6302712059888194,0.6750170998632177,1.0507897840419167,1.3515757491999958,-0.3220770129912065,-0.33259999999999934,0.004799999999988813,-0.1805000000000092,0.02179999999999893,-0.3999999999999915,0,0,-0.13739999999999952,0.21979999999999222,0,-0.4316000000000031,-0.3242999999999938,9.000000000014552e-4,-268000000,0.0741057316210032,-0.6447396059569996,-1.5,-0.4491984878075117,0.5876987667374767,-0.14497292579629395,0.13300901021706668,0.19623342583976466,0.03825792879172951,-0.34330439724075124,-0.04474589387439831,-0.375772684178699,-0.3007859651580791,-0.05158316993377765,0.47257803755751393,0.4968173962522026,0.8908314568551567,0.5479887267283656
2002-07-31,-0.05158316993377765,103.8228,88.6238,79.9872,99.0258,99.0778,103.8766,87.7749,77.1947,108.9425,85.6745,114.1292,142.3253,78.1874,37759000000,100.756690580146,115.961664352008,26.94,0.3259175137390935,105.2043,88.5752,79.9686,99.1889,98.4748,103.8938,99.5334,77.1947,108.9425,85.978,114.1292,142.3253,78.1874,37944000000,101.022659096377,115.99001127759,25.52,0.6479945267303,1.0971930145378117,0.509494247800335,0.654467173596629,0.5214581633795623,0.32522473753979764,0.2869668087480681,0.6302712059888194,0.6750170998632177,1.0507897840419167,-0.37750068367287115,-1.3815000000000026,0.048600000000007526,0.01860000000000639,-0.16310000000000002,0.6029999999999944,-0.017200000000002547,-11.758499999999998,0,0,-0.30349999999999966,0,0,0,-185000000,-0.2659685162309984,-0.02834692558199947,1.4200000000000017,-0.3220770129912065,-0.4491984878075117,0.5876987667374767,-0.14497292579629395,0.13300901021706668,0.19623342583976466,0.03825792879172951,-0.34330439724075124,-0.04474589387439831,-0.375772684178699,0.47257803755751393,0.4968173962522026,1.2372311199190245,0.8466601955136932,0.27042261862584294
2002-08-31,0.47257803755751393,103.6626,88.6728,80.0972,98.8009,98.6521,103.8766,87.7749,77.1947,108.9425,85.6745,114.1292,142.3253,78.1874,37746000000,100.831608429375,115.63812192441,28.38,-0.05158316993377765,103.8228,88.6238,79.9872,99.0258,99.0778,103.8766,87.7749,77.1947,108.9425,85.6745,114.1292,142.3253,78.1874,37759000000,100.756690580146,115.961664352008,26.94,0.3259175137390935,0.6479945267303,1.0971930145378117,0.509494247800335,0.654467173596629,0.5214581633795623,0.32522473753979764,0.2869668087480681,0.6302712059888194,0.6750170998632177,0.5241612074912916,-0.16020000000000323,0.04899999999999238,0.10999999999999943,-0.2249000000000052,-0.425699999999992,0,0,0,0,0,0,0,0,-13000000,0.07491784922899569,-0.32354242759799945,1.4399999999999977,-0.37750068367287115,-0.3220770129912065,-0.4491984878075117,0.5876987667374767,-0.14497292579629395,0.13300901021706668,0.19623342583976466,0.03825792879172951,-0.34330439724075124,-0.04474589387439831,0.4968173962522026,1.2372311199190245,0.9154537771227876,0.949060911336108,0.5372163560058096
2002-09-30,0.4968173962522026,103.9574,88.7214,80.3484,99.0222,99.0789,103.8766,87.7749,77.7116,108.8752,85.6745,113.9419,142.286,79.1304,37812000000,100.689893906986,116.146939041874,29.67,0.47257803755751393,103.6626,88.6728,80.0972,98.8009,98.6521,103.8766,87.7749,77.1947,108.9425,85.6745,114.1292,142.3253,78.1874,37746000000,100.831608429375,115.63812192441,28.38,-0.05158316993377765,0.3259175137390935,0.6479945267303,1.0971930145378117,0.509494247800335,0.654467173596629,0.5214581633795623,0.32522473753979764,0.2869668087480681,0.6302712059888194,0.024239358694688684,0.2948000000000093,0.048600000000007526,0.2511999999999972,0.22129999999999939,0.42680000000000007,0,0,0.5169000000000068,-0.06729999999998881,0,-0.18729999999999336,-0.039299999999997226,0.9429999999999978,66000000,-0.14171452238899462,0.5088171174640053,1.2900000000000027,0.5241612074912916,-0.37750068367287115,-0.3220770129912065,-0.4491984878075117,0.5876987667374767,-0.14497292579629395,0.13300901021706668,0.19623342583976466,0.03825792879172951,-0.34330439724075124,1.2372311199190245,0.9154537771227876,0.8908314568551567,1.3390356906471057,0.5304877275857933
2002-10-31,1.2372311199190245,105.4562,88.6839,80.3849,98.8353,98.8709,103.7941,101.2705,77.7116,108.8752,85.7347,113.9419,142.286,79.1304,38041000000,100.584318618101,116.498114623547,28.85,0.4968173962522026,103.9574,88.7214,80.3484,99.0222,99.0789,103.8766,87.7749,77.7116,108.8752,85.6745,113.9419,142.286,79.1304,37812000000,100.689893906986,116.146939041874,29.67,0.47257803755751393,-0.05158316993377765,0.3259175137390935,0.6479945267303,1.0971930145378117,0.509494247800335,0.654467173596629,0.5214581633795623,0.32522473753979764,0.2869668087480681,0.7404137236668218,1.4987999999999886,-0.037500000000008527,0.03650000000000375,-0.1868999999999943,-0.2079999999999984,-0.08249999999999602,13.495599999999996,0,0,0.06020000000000891,0,0,0,229000000,-0.10557528888500656,0.35117558167299023,-0.8200000000000003,0.024239358694688684,0.5241612074912916,-0.37750068367287115,-0.3220770129912065,-0.4491984878075117,0.5876987667374767,-0.14497292579629395,0.13300901021706668,0.19623342583976466,0.03825792879172951,0.9154537771227876,0.8908314568551567,0.8466601955136932,0.6718883754582627,0.45368381808539304
2002-11-30,0.9154537771227876,104.988,88.6911,80.0975,98.4589,98.4709,103.7941,101.2705,77.7116,108.8752,85.7347,113.9419,142.286,79.1304,37953000000,100.560259633999,115.699506274052,26.27,1.2372311199190245,105.4562,88.6839,80.3849,98.8353,98.8709,103.7941,101.2705,77.7116,108.8752,85.7347,113.9419,142.286,79.1304,38041000000,100.584318618101,116.498114623547,28.85,0.4968173962522026,0.47257803755751393,-0.05158316993377765,0.3259175137390935,0.6479945267303,1.0971930145378117,0.509494247800335,0.654467173596629,0.5214581633795623,0.32522473753979764,-0.3217773427962368,-0.46819999999999595,0.0072000000000116415,-0.2874000000000052,-0.37640000000000384,-0.4000000000000057,0,0,0,0,0,0,0,0,-88000000,-0.02405898410199825,-0.798608349494998,-2.580000000000002,0.7404137236668218,0.024239358694688684,0.5241612074912916,-0.37750068367287115,-0.3220770129912065,-0.4491984878075117,0.5876987667374767,-0.14497292579629395,0.13300901021706668,0.19623342583976466,0.8908314568551567,0.8466601955136932,0.949060911336108,0.4141561122697146,0.5125992950707481
2002-12-31,0.8908314568551567,104.7953,88.7167,80.1796,98.4338,97.8461,103.7941,101.2705,76.7406,108.6167,85.7347,114.073,142.2314,79.5059,40022000000,100.479250902719,115.887941952022,29.42,0.9154537771227876,104.988,88.6911,80.0975,98.4589,98.4709,103.7941,101.2705,77.7116,108.8752,85.7347,113.9419,142.286,79.1304,37953000000,100.560259633999,115.699506274052,26.27,1.2372311199190245,0.4968173962522026,0.47257803755751393,-0.05158316993377765,0.3259175137390935,0.6479945267303,1.0971930145378117,0.509494247800335,0.654467173596629,0.5214581633795623,-0.024622320267630893,-0.1927000000000021,0.02559999999999718,0.08209999999999695,-0.025099999999994793,-0.6247999999999934,0,0,-0.9710000000000036,-0.25850000000001216,0,0.13109999999998934,-0.05459999999999354,0.3755000000000024,2069000000,-0.08100873127999364,0.1884356779700056,3.150000000000002,-0.3217773427962368,0.7404137236668218,0.024239358694688684,0.5241612074912916,-0.37750068367287115,-0.3220770129912065,-0.4491984878075117,0.5876987667374767,-0.14497292579629395,0.13300901021706668,0.8466601955136932,0.949060911336108,1.3390356906471057,0.5479887267283656,0.5937673379536434
2003-01-31,0.8466601955136932,104.1182,89.2719,80.546,98.8467,99.4088,104.4915,89.2506,76.7406,108.6167,87.2985,114.5601,142.506,79.5059,39273000000,100.371137746313,116.279802509621,32.94,0.8908314568551567,104.7953,88.7167,80.1796,98.4338,97.8461,103.7941,101.2705,76.7406,108.6167,85.7347,114.073,142.2314,79.5059,40022000000,100.479250902719,115.887941952022,29.42,0.9154537771227876,1.2372311199190245,0.4968173962522026,0.47257803755751393,-0.05158316993377765,0.3259175137390935,0.6479945267303,1.0971930145378117,0.509494247800335,0.654467173596629,-0.04417126134146354,-0.6770999999999958,0.5551999999999992,0.36640000000001294,0.4128999999999934,1.5626999999999924,0.6974000000000018,-12.019899999999993,0,0,1.5638000000000005,0.4871000000000123,0.2745999999999924,0,-749000000,-0.10811315640600583,0.39186055759900285,3.519999999999996,-0.024622320267630893,-0.3217773427962368,0.7404137236668218,0.024239358694688684,0.5241612074912916,-0.37750068367287115,-0.3220770129912065,-0.4491984878075117,0.5876987667374767,-0.14497292579629395,0.949060911336108,1.3390356906471057,0.6718883754582627,0.27042261862584294,0.1725178987320053
2003-02-28,0.949060911336108,104.2927,89.314,80.4441,99.5626,99.4159,104.4915,89.2506,76.7406,108.6167,87.2985,114.5601,142.506,79.5059,38590000000,100.648374394338,116.075561891127,35.87,0.8466601955136932,104.1182,89.2719,80.546,98.8467,99.4088,104.4915,89.2506,76.7406,108.6167,87.2985,114.5601,142.506,79.5059,39273000000,100.371137746313,116.279802509621,32.94,0.8908314568551567,0.9154537771227876,1.2372311199190245,0.4968173962522026,0.47257803755751393,-0.05158316993377765,0.3259175137390935,0.6479945267303,1.0971930145378117,0.509494247800335,0.10240071582241483,0.17449999999999477,0.0420999999999907,-0.10190000000000055,0.7159000000000049,0.007099999999994111,0,0,0,0,0,0,0,0,-683000000,0.2772366480250099,-0.20424061849401198,2.9299999999999997,-0.04417126134146354,-0.024622320267630893,-0.3217773427962368,0.7404137236668218,0.024239358694688684,0.5241612074912916,-0.37750068367287115,-0.3220770129912065,-0.4491984878075117,0.5876987667374767,1.3390356906471057,0.6718883754582627,0.4141561122697146,0.5372163560058096,0.09069298689945438
2003-03-31,1.3390356906471057,105.2227,89.3486,81.0105,100.4362,100.0226,104.4915,89.2506,78.0307,109.3361,87.2985,114.5656,142.3642,79.5575,39859000000,100.82866450305,117.196692994639,33.55,0.949060911336108,104.2927,89.314,80.4441,99.5626,99.4159,104.4915,89.2506,76.7406,108.6167,87.2985,114.5601,142.506,79.5059,38590000000,100.648374394338,116.075561891127,35.87,0.8466601955136932,0.8908314568551567,0.9154537771227876,1.2372311199190245,0.4968173962522026,0.47257803755751393,-0.05158316993377765,0.3259175137390935,0.6479945267303,1.0971930145378117,0.38997477931099767,0.9300000000000068,0.03460000000001173,0.5663999999999874,0.8735999999999962,0.6067000000000036,0,0,1.2900999999999954,0.7194000000000074,0,0.00549999999999784,-0.14179999999998927,0.05160000000000764,1269000000,0.18029010871200057,1.121131103511999,-2.3200000000000003,0.10240071582241483,-0.04417126134146354,-0.024622320267630893,-0.3217773427962368,0.7404137236668218,0.024239358694688684,0.5241612074912916,-0.37750068367287115,-0.3220770129912065,-0.4491984878075117,0.6718883754582627,0.4141561122697146,0.5479887267283656,0.5304877275857933,-0.09702823553053852
2003-04-30,0.6718883754582627,105.7778,89.3059,80.3425,100.3039,98.8637,104.7483,100.4761,78.0307,109.3361,86.9538,114.5656,142.3642,79.5575,39664000000,100.736996728181,115.694102004066,28.25,1.3390356906471057,105.2227,89.3486,81.0105,100.4362,100.0226,104.4915,89.2506,78.0307,109.3361,87.2985,114.5656,142.3642,79.5575,39859000000,100.82866450305,117.196692994639,33.55,0.949060911336108,0.8466601955136932,0.8908314568551567,0.9154537771227876,1.2372311199190245,0.4968173962522026,0.47257803755751393,-0.05158316993377765,0.3259175137390935,0.6479945267303,-0.667147315188843,0.5550999999999959,-0.04270000000001062,-0.6679999999999922,-0.13230000000000075,-1.1589000000000027,0.25679999999999836,11.225499999999997,0,0,-0.3447000000000031,0,0,0,-195000000,-0.09166777486900912,-1.5025909905729975,-5.299999999999997,0.38997477931099767,0.10240071582241483,-0.04417126134146354,-0.024622320267630893,-0.3217773427962368,0.7404137236668218,0.024239358694688684,0.5241612074912916,-0.37750068367287115,-0.3220770129912065,0.4141561122697146,0.5479887267283656,0.27042261862584294,0.45368381808539304,0.5458110438727459
