cutoff,target_time,horizon_step,y_true,q025,q05,q10,q20,q25,q30,q40,q50,q60,q70,q75,q80,q90,q95,q975,mean_vec
2016-04-30,2016-05-30,1,-0.13101601930043394,-0.6186045653897798,-0.4668593281130994,-0.28549149561093423,-0.16929107829789988,-0.15159651880378142,-0.10888379366107515,0.04034328903387157,0.2011693511173216,0.3207665866271813,0.34514671736417185,0.42539570500834695,0.45012494450426,0.6922539581632309,1.0707265633296734,1.4494656904934444,0.21211916203872574
2016-05-31,2016-06-30,1,0.03449231019976295,-0.6186045653897798,-0.4733037184272486,-0.2896760883718091,-0.1660393041029138,-0.14051228810233263,-0.1118789110102156,0.038393992938296206,0.18920693923752002,0.3215033657089295,0.3588311225798281,0.4257645690752022,0.4481917125479951,0.7681987405790808,1.0845971983983003,1.5437900259319808,0.2174625137020421
2016-06-30,2016-07-30,1,0.14540525775188495,-0.5648808411672395,-0.3887727145149354,-0.2087872202596922,-0.13911417995948333,-0.1121275668064155,-0.08962396706248985,0.06672382358622277,0.22670162898296053,0.32345119249357945,0.3820314307410078,0.42662626467032794,0.4586106941444584,0.7694860241890163,1.079371780234294,1.5123002252315878,0.2444325837573982
2016-07-31,2016-08-31,1,0.21724291722549083,-0.5176546551944132,-0.34753941931514887,-0.17534148190407767,-0.11719852190238154,-0.10301726870804749,0.033766637438380875,0.12914180875904274,0.22172485204614717,0.32223612416271363,0.3415263351369216,0.4121181630408269,0.42907937543575053,0.5383417760459763,0.9199105315246919,1.2546984410482334,0.23287271634559695
2016-08-31,2016-09-30,1,0.40719981173094055,-0.49353901085595486,-0.3038321675738217,-0.16805850544686485,-0.10918713913581844,-0.08066212027181188,0.03736027887287172,0.1518677581138197,0.21709830574566055,0.3216966328577446,0.336547418953356,0.402630050514417,0.42821273090443907,0.5383874950119003,0.9202442233941254,1.1863825686301663,0.2432448777165919
2016-09-30,2016-10-30,1,0.5217267794975333,-0.43319858289733626,-0.2720732427301856,-0.1636467967568524,-0.0848370094312863,0.03732303734290726,0.11929187108574142,0.21675034106725755,0.31542416176360605,0.3285065147947637,0.4044516265692439,0.4237103963000924,0.4495757585426407,0.7496332106263104,1.0512876185967868,1.4468121464165404,0.2981699124026731
2016-10-31,2016-11-30,1,0.6081735173723457,-0.35697984813946604,-0.19276192901211467,-0.13554347953960563,0.03448038781360151,0.09488076684675498,0.16587897008961275,0.24210653687608613,0.3228977580505177,0.39351324496160905,0.4283312913147398,0.4636112089661187,0.5050023863388503,0.8326078514984864,1.1065362814887434,1.57821111465777,0.35031155103861167
2016-11-30,2016-12-30,1,1.126099940306613,-0.3520490965388642,-0.16752928550030108,-0.12095166567856493,0.04861589469148479,0.1686054588525289,0.21677574573687872,0.32154567105417214,0.3360450854957936,0.42354888160734533,0.4802861852310652,0.5286774439678806,0.5819291921607577,0.9161980385957437,1.4431893340104425,1.6343635023363887,0.4095657260778306
2016-12-31,2017-01-31,1,1.7264020735201058,-0.26722845206633633,-0.16486696238264328,-0.09693073849369005,0.1927026306130562,0.275720651897313,0.3223223438545783,0.4137048901344003,0.5085653081617141,0.6321712753458231,0.9058353498842808,1.0872726451278807,1.1255995334058004,1.6404875007535933,1.9057279779099836,2.192052519001143,0.6911042879384004
2017-01-31,2017-02-28,1,1.9642891917768468,-0.16660095192750124,-0.10871986981575252,0.14365163439042367,0.32721677208920374,0.42026658093758756,0.47512585419313713,0.7332624186131901,1.1209918018044878,1.4513406532536564,1.6448517823819717,1.7245264395942554,1.8364985279382948,2.12836876908191,2.4190485789196527,2.6034203662040007,1.1253575650279384
2017-02-28,2017-03-28,1,1.6428700982078714,-0.12734020222838835,0.04055047407955287,0.32171332547970766,0.538331853073898,0.7340585064922547,1.0286313527943278,1.4418935007809393,1.648247247253354,1.8342334007456884,1.9234743708329884,1.9667963732702798,2.0882990584330323,2.36574159310268,2.5178341036661314,2.640908407792439,1.4560380863693414
2017-03-31,2017-04-30,1,1.810697791263216,-0.09062697193400153,0.22359725634322591,0.4606981474526838,0.7844013092760745,1.0637690935485085,1.2375385731644608,1.534366281664192,1.6421715518425983,1.760697950811622,1.9047295261609936,1.955488994475525,1.992358284729502,2.2717954387406203,2.480573873544556,2.6185717053008966,1.5058464519659782
2017-04-30,2017-05-30,1,1.4456648390557492,0.1734914382968037,0.35259599366042826,0.6570282524519435,1.2322526221938097,1.4347419536022123,1.576762034302424,1.6513544806273324,1.782069341349636,1.8956171646833588,1.9614623233742503,2.002420473833027,2.1186843502216703,2.4182488999055676,2.6078795118785023,2.6524271939146478,1.6807635751346832
2017-05-31,2017-06-30,1,1.2092176584805436,0.1291382199479136,0.32844847930319193,0.611113112324869,1.0631505570901358,1.2263431116418666,1.427345824536837,1.556058722061818,1.649015675908005,1.8028401133435434,1.8936237356628773,1.9450230455280137,1.9942020864607366,2.236509033044306,2.4727099516197515,2.6398696921763687,1.570873860920197
2017-06-30,2017-07-30,1,1.256212422891778,-0.07843901607367959,0.21654406567079362,0.5006484266326906,0.727936912578512,0.9077959061443885,1.137496760365414,1.2837270389389208,1.4940846514319792,1.6494542980912545,1.8078590018200131,1.8527717153597918,1.9204828726832845,2.137543951363275,2.4044248051935706,2.5701483357061448,1.4073762037204411
