cutoff,target_time,horizon_step,y_true,q025,q05,q10,q20,q25,q30,q40,q50,q60,q70,q75,q80,q90,q95,q975,mean_vec
2018-11-30,2018-12-30,1,2.0023809043401064,1.1206778619091893,1.2323705880765883,1.5930546105922312,1.7173841958601934,1.8175041002363725,1.8942919365384467,2.0318650910449927,2.172339133470226,2.2892417237581086,2.489097687401093,2.546206919531938,2.674778125773269,2.8511487427199413,3.121333792783791,3.350538335111258,2.1883969645883043
2018-12-31,2019-01-31,1,1.4875893578291333,0.8699916530165988,1.1212437792194332,1.3984065014885902,1.6320675089729861,1.6789191606167635,1.7123845596414002,1.8942443589675748,2.0016859582385806,2.1486134433595745,2.2592635262851246,2.3192527996354944,2.4873451836628755,2.7968614950787156,2.892612474605258,3.189948585053517,2.0150743633195245
2019-01-31,2019-02-28,1,1.5188615351321877,-0.10971328373665262,0.22818173010691542,0.9808027128288507,1.195870814956777,1.2814153982690573,1.3730740099997139,1.539424534859858,1.6462175344737773,1.7013016120674935,1.8901069639105263,1.9458737262376853,2.0250455704736305,2.291876800866819,2.754349253737539,2.8537864163491733,1.6098656343507112
2019-02-28,2019-03-28,1,1.8831863513063984,-0.04007031282769087,0.671162027173803,1.072711681380296,1.1603984267146654,1.2321890109829754,1.3407398804722832,1.486081065693767,1.608361837388092,1.6859335178399955,1.7591503353216997,1.9247062870274665,2.0164178751708572,2.253556060423761,2.517999333427965,2.8054231251893547,1.5788264465819464
2019-03-31,2019-04-30,1,2.000583470209061,0.2717794390457593,0.9996806275931964,1.1415931109558046,1.4620877252635056,1.5187912306551206,1.6040276795491366,1.6845367920795715,1.7645532344132202,1.9490823296121023,2.088274111868016,2.1549954605706367,2.217070384234002,2.5617470919350187,2.832689098505557,3.0749816163374932,1.8293490705546585
2019-04-30,2019-05-30,1,1.7959105553606136,0.913643238739313,1.1190859113334906,1.3328295968636292,1.5571777385670609,1.6388634798134707,1.6859274348615052,1.8574511590684903,1.9938713259970957,2.058840870592534,2.170206371857948,2.2453387238095073,2.2922618875321317,2.7095471803502886,2.857547709086685,3.1634732234996434,1.9650075844592434
2019-05-31,2019-06-30,1,1.671194894390049,0.7768327107318515,1.0659749263083618,1.1446045142405157,1.4307510886415056,1.5153910068890235,1.5740963375779518,1.671932859400967,1.7319176875101674,1.8811231367269423,2.017023223752729,2.0544956961387806,2.155108207705908,2.438326470276837,2.754216526448264,2.841409345444039,1.7807774584282658
2019-06-30,2019-07-30,1,1.826331335037068,0.29117260133540457,0.8934509840370884,1.1364608626930561,1.3913343921094472,1.4391921502376273,1.5138198736874633,1.6151862652494988,1.684053006671249,1.7356610103615016,1.915804743580912,1.9834671058096747,2.0433152796424547,2.2813998832081377,2.5208123739659225,2.808717307334335,1.6900790677733322
2019-07-31,2019-08-31,1,1.7376412106666406,0.8717225656455616,1.0894232997934532,1.2309274207750698,1.5145953116993989,1.559210655855524,1.6184413322324285,1.6859298079801635,1.7614941458029383,1.9277296722619472,2.0248709129030003,2.128642930724884,2.16983128864327,2.4733618094470002,2.778495516829571,2.8414157024086744,1.8270622523643179
2019-08-31,2019-09-30,1,1.6844977040391562,0.8563879617884793,1.081500290160387,1.1968830887501984,1.438651850322406,1.5147357869111215,1.5711720698564045,1.6667418913399712,1.706334456154401,1.7661530220548303,1.9247906224847524,2.00516103376361,2.0488741904727408,2.2756787822526365,2.5331265360796067,2.80971013902696,1.7382913714148918
